shrid2,secc_cons_urban,secc_cons_pc_urban,secc_pov_rate_urban,secc_pov_rate_tend_urban,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
11-03-052-00268-800268,171792.25,37605.109375,0.007139766123145819,0.009519688785076141,0.0,0.0,1.0,1.0
11-03-053-00269-800269,157476.609375,32417.638671875,0.04132479429244995,0.05469948798418045,0.0,0.0,1.0,1.0
11-03-053-00269-800270,143152.09375,27110.837890625,0.06034722179174423,0.0788673609495163,0.0,0.0,1.0,1.0
11-03-053-00270-800271,158975.640625,32035.431640625,0.048498086631298065,0.06084972992539406,0.0,0.0,1.0,1.0
11-03-053-00271-800272,148991.125,30207.052734375,0.05000228062272072,0.06253703683614731,0.0,0.0,1.0,1.0
11-03-053-00271-800273,169954.8125,35344.82421875,0.039225127547979355,0.046855323016643524,0.0,0.0,1.0,1.0
11-03-053-00272-800275,133540.75,26565.615234375,0.0700220838189125,0.08621641248464584,0.0,0.0,1.0,1.0
11-03-053-00273-800278,145589.859375,28800.05859375,0.06596950441598892,0.07914497703313828,0.0,0.0,1.0,1.0
11-03-053-00274-800280,136006.53125,25348.28515625,0.10033372044563293,0.12253337353467941,0.0,0.0,1.0,1.0
11-03-054-00275-800281,158273.71875,33071.2890625,0.03953488543629646,0.0495922677218914,0.0,0.0,1.0,1.0
11-03-054-00275-800282,124871.375,26865.8515625,0.05872667580842972,0.0751006230711937,0.0,0.0,1.0,1.0
11-03-054-00275-800283,141266.953125,27661.51171875,0.09138887375593185,0.10819107294082642,0.0,0.0,1.0,1.0
11-03-054-00276-800284,140647.171875,27522.306640625,0.10108871757984161,0.12501193583011627,0.0,0.0,1.0,1.0
11-05-056-00280-800287,123324.3515625,33757.140625,0.02494187280535698,0.03403085842728615,0.0,0.0,1.0,1.0
11-05-056-00283-800288,155257.015625,43784.19921875,0.018326500430703163,0.023752110078930855,0.0,0.0,1.0,1.0
11-05-056-00283-800289,84644.71875,42322.359375,0.0,0.0,0.0,0.0,1.0,1.0
11-05-057-00284-800291,122106.828125,34257.1328125,0.02979431301355362,0.04506957158446312,0.0,0.0,1.0,1.0
11-05-057-00285-800292,136435.3125,38508.46484375,0.008679579012095928,0.013180101290345192,0.0,0.0,1.0,1.0
11-05-057-00285-800293,108469.765625,30614.337890625,0.043795619159936905,0.043795619159936905,0.0,0.0,1.0,1.0
11-05-057-00287-800294,138990.453125,41035.61328125,0.02570628747344017,0.03257826343178749,0.0,0.0,1.0,1.0
11-05-057-00287-800295,124635.765625,33179.12109375,0.020609702914953232,0.028123658150434494,0.0,0.0,1.0,1.0
11-05-058-00291-800297,126686.3515625,33435.3828125,0.038520801812410355,0.05591019243001938,0.0,0.0,1.0,1.0
11-05-059-00294-800298,151677.359375,36446.74609375,0.0,0.008090615272521973,0.0,0.0,1.0,1.0
11-05-059-00297-800300,172992.15625,54091.99609375,0.012226184830069542,0.017218543216586113,0.0,0.0,1.0,1.0
11-05-059-00297-800301,145191.734375,40704.96875,0.012969095259904861,0.015176600776612759,0.0,0.0,1.0,1.0
11-05-059-00299-800302,136965.140625,42023.39453125,0.02993348054587841,0.04406873509287834,0.0,0.0,1.0,1.0
11-05-059-00299-800303,160159.328125,42503.4375,0.005282784346491098,0.007613424677401781,0.0,0.0,1.0,1.0
11-05-060-00300-800304,121621.3359375,30882.904296875,0.0268324613571167,0.062172774225473404,0.0,0.0,1.0,1.0
11-05-060-00303-800305,162506.125,36641.23828125,0.024379689246416092,0.028274668380618095,0.0,0.0,1.0,1.0
11-05-060-00303-800306,144787.046875,34466.515625,0.03760356828570366,0.04652645066380501,0.0,0.0,1.0,1.0
11-05-060-00304-800307,138673.84375,35260.96875,0.036646127700805664,0.050522368401288986,0.0,0.0,1.0,1.0
11-05-060-00304-800308,140429.9375,62223.015625,0.0025868439115583897,0.0055432370863854885,0.0,0.0,1.0,1.0
11-05-060-00304-800309,175530.21875,40245.078125,0.018374919891357422,0.02555011585354805,0.0,0.0,1.0,1.0
11-05-060-00304-800310,170725.265625,40207.28125,0.0087013840675354,0.013096023350954056,0.0,0.0,1.0,1.0
11-05-060-00304-800311,164923.390625,35082.4765625,0.017706576734781265,0.022163333371281624,0.0,0.0,1.0,1.0
11-05-060-00304-800312,159669.546875,34671.875,0.02376910112798214,0.033955857157707214,0.0,0.0,1.0,1.0
11-05-060-00305-800314,108760.8515625,24420.71875,0.03567393124103546,0.06731235235929489,0.0,0.0,1.0,1.0
11-05-061-00306-800315,159099.75,39096.9375,0.008792904205620289,0.014654840342700481,0.0,0.0,1.0,1.0
11-05-061-00307-800316,135779.78125,33173.7421875,0.023942677304148674,0.032040078192949295,0.0,0.0,1.0,1.0
11-05-061-00310-800317,110723.4765625,42273.15625,0.0068859984166920185,0.011476663872599602,0.0,0.0,1.0,1.0
11-05-061-00313-800318,131997.1875,32728.365234375,0.045429665595293045,0.0673234835267067,0.0,0.0,1.0,1.0
11-05-061-00313-800319,146571.265625,35729.8515625,0.04193472862243652,0.057784534990787506,0.0,0.0,1.0,1.0
11-05-062-00316-800320,123845.8203125,36911.56640625,0.017194874584674835,0.023263655602931976,0.0,0.0,1.0,1.0
11-05-062-00317-800321,120904.4609375,32936.79296875,0.03808021545410156,0.05295177921652794,0.0,0.0,1.0,1.0
11-05-062-00320-800322,137915.828125,51484.75390625,0.009488523006439209,0.011928429827094078,0.0,0.0,1.0,1.0
11-05-063-00323-800323,133371.078125,33625.63671875,0.038706257939338684,0.040562037378549576,0.0,0.0,1.0,1.0
11-05-064-00328-800324,142636.515625,63378.25,0.009940357878804207,0.023856859654188156,0.0,0.0,1.0,1.0
11-05-064-00329-800325,124839.3515625,66551.2109375,0.0,0.0,0.0,0.0,1.0,1.0
11-05-064-00330-800326,155170.28125,44719.2109375,0.02083333395421505,0.02083333395421505,0.0,0.0,1.0,1.0
11-05-064-00330-800327,143846.578125,63080.7734375,0.013852814212441444,0.016883116215467453,0.0,0.0,1.0,1.0
11-05-065-00334-800328,143376.40625,48376.390625,0.0,0.029339853674173355,0.0,0.0,1.0,1.0
11-05-065-00336-800329,140031.234375,35272.796875,0.017241379246115685,0.030277544632554054,0.0,0.0,1.0,1.0
11-05-065-00337-800330,119490.9296875,25681.37890625,0.11192431300878525,0.13914673030376434,0.0,0.0,1.0,1.0
11-05-066-00340-800331,142489.015625,34272.5078125,0.028426945209503174,0.03684305399656296,0.0,0.0,1.0,1.0
11-05-066-00340-800332,107970.0859375,27769.65625,0.05086372420191765,0.059500958770513535,0.0,0.0,1.0,1.0
11-05-066-00340-800333,131968.984375,31148.74609375,0.03930635750293732,0.05221579968929291,0.0,0.0,1.0,1.0
11-05-066-00340-800334,137755.40625,31691.525390625,0.04610169306397438,0.05853107199072838,0.0,0.0,1.0,1.0
11-05-066-00342-800335,151987.421875,34153.2421875,0.03959835693240166,0.05244771018624306,0.0,0.0,1.0,1.0
11-05-066-00343-800336,136544.703125,27070.623046875,0.08167385309934616,0.10993586480617523,0.0,0.0,1.0,1.0
11-05-066-00344-800337,124117.5859375,24007.8203125,0.1153680607676506,0.14751040935516357,0.0,0.0,1.0,1.0
11-05-066-00345-800338,127524.9609375,26396.75,0.06008520722389221,0.0788893774151802,0.0,0.0,1.0,1.0
11-05-067-00346-800339,154816.21875,31187.69921875,0.04659930616617203,0.05928174406290054,0.0,0.0,1.0,1.0
11-05-067-00346-800340,131819.484375,24787.740234375,0.06834392249584198,0.09064972400665283,0.0,0.0,1.0,1.0
11-05-067-00347-800341,114462.6953125,20983.435546875,0.10430342704057693,0.1373693197965622,0.0,0.0,1.0,1.0
11-05-067-00347-800342,138514.765625,26182.208984375,0.07097212970256805,0.09598912298679352,0.0,0.0,1.0,1.0
11-05-067-00348-800343,117686.4296875,20379.427734375,0.15277552604675293,0.19161677360534668,0.0,0.0,1.0,1.0
11-05-067-00348-800344,144394.59375,29399.353515625,0.06598707288503647,0.08419040590524673,0.0,0.0,1.0,1.0
11-05-067-00348-800345,93830.7109375,17294.470703125,0.26923078298568726,0.33766233921051025,0.0,0.0,1.0,1.0
11-05-067-00349-800346,138347.5,29154.171875,0.073695108294487,0.09458553791046143,0.0,0.0,1.0,1.0
11-05-067-00349-800347,134935.65625,25494.6015625,0.09973245114088058,0.13155671954154968,0.0,0.0,1.0,1.0
11-05-067-00350-800348,140282.4375,29014.455078125,0.11540062725543976,0.1423472762107849,0.0,0.0,1.0,1.0
11-05-067-00350-800349,113891.59375,22919.458984375,0.06593915075063705,0.09405345469713211,0.0,0.0,1.0,1.0
11-05-067-00351-800350,106546.6796875,21704.677734375,0.14162380993366241,0.18038207292556763,0.0,0.0,1.0,1.0
11-05-067-00351-800351,142948.546875,30515.576171875,0.05125657096505165,0.06583033502101898,0.0,0.0,1.0,1.0
11-05-067-00352-800352,133241.1875,27161.35546875,0.0806015282869339,0.1025620624423027,0.0,0.0,1.0,1.0
11-05-068-00353-800353,182640.484375,43031.13671875,0.0137647595256567,0.019583795219659805,0.0,0.0,1.0,1.0
11-05-068-00353-800354,171526.53125,37261.03125,0.020164987072348595,0.020164987072348595,0.0,0.0,1.0,1.0
11-05-068-00353-800355,126119.7890625,47357.14453125,0.039128195494413376,0.048910245299339294,0.0,0.0,1.0,1.0
11-05-068-00353-800356,116026.8671875,21826.720703125,0.15172737836837769,0.19481955468654633,0.0,0.0,1.0,1.0
11-05-068-00353-800357,101458.46875,25321.669921875,0.15137147903442383,0.1900891810655594,0.0,0.0,1.0,1.0
11-05-068-00354-800358,190157.359375,43150.375,0.016255252063274384,0.022520821541547775,0.0,0.0,1.0,1.0
11-05-068-00354-800359,155837.9375,34191.86328125,0.03116658702492714,0.04077828675508499,0.0,0.0,1.0,1.0
11-05-068-00355-800360,133189.515625,28060.0390625,0.04495319351553917,0.06293447315692902,0.0,0.0,1.0,1.0
11-06-069-00356-800361,165857.609375,38845.9375,0.026010029017925262,0.034530553966760635,0.0,0.0,1.0,1.0
11-06-069-00357-800363,194168.40625,49619.4453125,0.038986723870038986,0.0460970401763916,0.0,0.0,1.0,1.0
11-06-070-00358-800364,156827.03125,32874.08984375,0.05352001264691353,0.06565798819065094,0.0,0.0,1.0,1.0
11-06-070-00359-057507,156703.015625,35493.40625,0.00691606430336833,0.007859163917601109,0.0,0.0,1.0,1.0
11-06-070-00359-057508,151593.078125,31118.814453125,0.03675464168190956,0.05669599398970604,0.0,0.0,1.0,1.0
11-06-070-00359-057509,158270.375,34496.66015625,0.017768792808055878,0.022875990718603134,0.0,0.0,1.0,1.0
11-06-070-00359-057510,153426.875,34528.30078125,0.018806472420692444,0.026476150378584862,0.0,0.0,1.0,1.0
11-06-070-00359-057512,147989.71875,30967.353515625,0.03903012350201607,0.05492670089006424,0.0,0.0,1.0,1.0
11-06-070-00359-057513,121828.4609375,27703.74609375,0.030706463381648064,0.056474123150110245,0.0,0.0,1.0,1.0
11-06-070-00359-800365,165803.03125,36385.140625,0.03180969879031181,0.041271645575761795,0.0,0.0,1.0,1.0
11-06-070-00359-800366,147620.359375,31969.40234375,0.06414829194545746,0.0837634950876236,0.0,0.0,1.0,1.0
11-06-070-00359-800367,168324.375,37391.078125,0.044168055057525635,0.05544405058026314,0.0,0.0,1.0,1.0
11-06-071-00361-057959,114620.390625,22695.58984375,0.12337425351142883,0.15570682287216187,0.0,0.0,1.0,1.0
11-06-071-00361-057960,139132.375,32175.98046875,0.03247206658124924,0.05039571598172188,0.0,0.0,1.0,1.0
11-06-071-00361-057961,159856.65625,34846.26953125,0.02661498636007309,0.03653746843338013,0.0,0.0,1.0,1.0
11-06-071-00361-057962,131057.0546875,27720.68359375,0.05374971032142639,0.0650104507803917,0.0,0.0,1.0,1.0
11-06-071-00361-057963,95099.4609375,19055.75,0.225962832570076,0.25680044293403625,0.0,0.0,1.0,1.0
11-06-071-00361-800368,149950.78125,32395.78125,0.03686506673693657,0.05103747546672821,0.0,0.0,1.0,1.0
11-06-071-00361-800369,147338.75,31604.322265625,0.0470065101981163,0.06289045512676239,0.0,0.0,1.0,1.0
11-06-072-00364-800370,153667.375,33223.89453125,0.06933626532554626,0.08417396992444992,0.0,0.0,1.0,1.0
11-06-072-00365-800371,148273.234375,30263.005859375,0.05847342312335968,0.07506252825260162,0.0,0.0,1.0,1.0
11-06-072-00366-800372,171785.5625,37350.56640625,0.04358839988708496,0.05217163264751434,0.0,0.0,1.0,1.0
11-06-072-00366-800373,135238.171875,28605.900390625,0.0858599916100502,0.11064185947179794,0.0,0.0,1.0,1.0
11-06-073-00367-800374,138496.28125,27203.48046875,0.09335112571716309,0.11960431933403015,0.0,0.0,1.0,1.0
11-06-073-00368-800375,150101.734375,29163.876953125,0.08041372150182724,0.09755460172891617,0.0,0.0,1.0,1.0
11-06-073-00368-800376,113519.1015625,21742.666015625,0.16322951018810272,0.19383126497268677,0.0,0.0,1.0,1.0
11-06-073-00369-800377,124887.90625,25109.85546875,0.08888968080282211,0.1130935400724411,0.0,0.0,1.0,1.0
11-06-074-00370-800378,154558.203125,33467.74609375,0.047081686556339264,0.06049777567386627,0.0,0.0,1.0,1.0
11-06-074-00370-800379,130058.109375,26390.802734375,0.09821608662605286,0.1249547004699707,0.0,0.0,1.0,1.0
11-06-074-00371-800380,122526.6953125,24586.716796875,0.16880880296230316,0.19494496285915375,0.0,0.0,1.0,1.0
11-06-074-00372-800381,166984.4375,35822.4609375,0.035351045429706573,0.04650745913386345,0.0,0.0,1.0,1.0
11-06-074-00373-800383,135477.375,26065.705078125,0.08246263861656189,0.1088540181517601,0.0,0.0,1.0,1.0
11-06-074-00374-800384,131465.390625,25440.232421875,0.1052757203578949,0.12962521612644196,0.0,0.0,1.0,1.0
11-06-075-00375-059496,186426.0,38018.4140625,0.0029133285861462355,0.0029133285861462355,0.0,0.0,1.0,1.0
11-06-075-00375-059498,114176.3203125,21564.1171875,0.1530815064907074,0.16978131234645844,0.0,0.0,1.0,1.0
11-06-075-00375-059500,140594.078125,30439.68359375,0.0512155182659626,0.06734006851911545,0.0,0.0,1.0,1.0
11-06-075-00375-059501,109101.2734375,22242.224609375,0.09965702146291733,0.13141627609729767,0.0,0.0,1.0,1.0
11-06-075-00375-059502,110890.3671875,21843.451171875,0.07359597831964493,0.10846605151891708,0.0,0.0,1.0,1.0
11-06-075-00375-059503,115336.515625,22761.939453125,0.08804205060005188,0.12079622596502304,0.0,0.0,1.0,1.0
11-06-075-00375-800385,152584.34375,31391.625,0.047379907220602036,0.06533018499612808,0.0,0.0,1.0,1.0
11-06-075-00377-800386,144726.109375,28477.875,0.06592913717031479,0.08545372635126114,0.0,0.0,1.0,1.0
11-06-076-00378-800387,144059.890625,27785.44921875,0.056884586811065674,0.07473666220903397,0.0,0.0,1.0,1.0
11-06-076-00379-800388,143138.609375,27891.78125,0.0767483115196228,0.09669789671897888,0.0,0.0,1.0,1.0
11-06-076-00380-800389,158323.796875,31759.0390625,0.055226389318704605,0.07042384892702103,0.0,0.0,1.0,1.0
11-06-076-00381-800390,134676.234375,25668.755859375,0.06686317920684814,0.09188295155763626,0.0,0.0,1.0,1.0
11-06-077-00382-800391,144421.3125,29562.779296875,0.06201060488820076,0.07943253964185715,0.0,0.0,1.0,1.0
11-06-077-00382-800392,137034.71875,26995.767578125,0.06990303844213486,0.09270178526639938,0.0,0.0,1.0,1.0
11-06-077-00383-800393,150574.359375,30584.72265625,0.06079160422086716,0.07721547782421112,0.0,0.0,1.0,1.0
11-06-077-00384-800394,123993.6796875,24779.919921875,0.15045523643493652,0.17306524515151978,0.0,0.0,1.0,1.0
11-06-077-00385-800395,138997.578125,27566.94140625,0.08740157634019852,0.10797244310379028,0.0,0.0,1.0,1.0
11-06-078-00386-800396,136201.765625,26768.6875,0.10071315616369247,0.12674784660339355,0.0,0.0,1.0,1.0
11-06-078-00387-800397,134486.15625,26989.833984375,0.0954350009560585,0.1203366369009018,0.0,0.0,1.0,1.0
11-06-078-00388-800398,159209.703125,32504.4140625,0.05437135696411133,0.06963194906711578,0.0,0.0,1.0,1.0
11-06-079-00389-800399,142770.71875,29216.49609375,0.05892780423164368,0.07802172750234604,0.0,0.0,1.0,1.0
11-06-079-00390-800400,137118.0625,27812.673828125,0.09328439831733704,0.11459246277809143,0.0,0.0,1.0,1.0
11-06-079-00390-800401,157707.5,32528.466796875,0.06214966997504234,0.07687937468290329,0.0,0.0,1.0,1.0
11-06-079-00391-800402,125776.765625,25466.177734375,0.10969913005828857,0.13054397702217102,0.0,0.0,1.0,1.0
11-06-079-00392-800403,134855.1875,25458.4765625,0.11915548890829086,0.1475258469581604,0.0,0.0,1.0,1.0
11-06-080-00394-061014,147050.4375,29250.087890625,0.050408024340867996,0.06375382840633392,0.0,0.0,1.0,1.0
11-06-080-00394-061015,164478.25,35034.97265625,0.0075230044312775135,0.013802536763250828,0.0,0.0,1.0,1.0
11-06-080-00394-061016,123537.4765625,25622.587890625,0.08084656298160553,0.09566137194633484,0.0,0.0,1.0,1.0
11-06-080-00394-061017,117929.765625,23569.6796875,0.06428243219852448,0.08774148672819138,0.0,0.0,1.0,1.0
11-06-080-00394-061018,150139.046875,32167.845703125,0.0,0.0,0.0,0.0,1.0,1.0
11-06-080-00394-800404,121271.1953125,23727.115234375,0.11671029031276703,0.14877836406230927,0.0,0.0,1.0,1.0
11-06-080-00394-800405,165228.359375,34395.51171875,0.032514382153749466,0.04384995624423027,0.0,0.0,1.0,1.0
11-06-080-00395-800406,109765.1328125,20955.66015625,0.1552305966615677,0.1864141970872879,0.0,0.0,1.0,1.0
11-06-080-00396-800407,135884.015625,27591.248046875,0.0878000259399414,0.10781063884496689,0.0,0.0,1.0,1.0
11-06-081-00397-800408,104441.1796875,20959.67578125,0.13961826264858246,0.17530891299247742,0.0,0.0,1.0,1.0
11-06-081-00398-800409,143825.609375,29454.1171875,0.06248249486088753,0.08301994204521179,0.0,0.0,1.0,1.0
11-06-081-00400-800410,115990.453125,22017.193359375,0.15888868272304535,0.19684039056301117,0.0,0.0,1.0,1.0
11-06-081-00401-800411,115696.2421875,24567.791015625,0.1773599535226822,0.21661174297332764,0.0,0.0,1.0,1.0
11-06-081-00402-800412,144954.546875,29287.46875,0.044607531279325485,0.061806850135326385,0.0,0.0,1.0,1.0
11-06-082-00404-800413,131526.15625,25181.119140625,0.10748681426048279,0.12931326031684875,0.0,0.0,1.0,1.0
11-06-082-00405-061679,122781.734375,24361.72265625,0.059852417558431625,0.08253621309995651,0.0,0.0,1.0,1.0
11-06-082-00405-800414,160625.1875,32758.638671875,0.04771072790026665,0.0613289512693882,0.0,0.0,1.0,1.0
11-06-082-00405-800415,114396.8359375,22239.44140625,0.15953291952610016,0.1927097737789154,0.0,0.0,1.0,1.0
11-06-082-00406-800416,132845.953125,25561.033203125,0.08023159950971603,0.10427005589008331,0.0,0.0,1.0,1.0
11-06-083-00407-800417,122744.9765625,25330.85546875,0.08524283021688461,0.10808473825454712,0.0,0.0,1.0,1.0
11-06-083-00408-800418,147609.84375,37265.33984375,0.040152329951524734,0.0524325966835022,0.0,0.0,1.0,1.0
11-06-083-00409-800419,135931.515625,28467.015625,0.0673375129699707,0.08684264868497849,0.0,0.0,1.0,1.0
11-06-084-00411-800420,138372.671875,25978.875,0.04839365556836128,0.06425376236438751,0.0,0.0,1.0,1.0
11-06-084-00411-800421,140662.265625,27370.322265625,0.06725053489208221,0.08617325127124786,0.0,0.0,1.0,1.0
11-06-084-00412-800422,153321.703125,28447.833984375,0.03236018121242523,0.045022863894701004,0.0,0.0,1.0,1.0
11-06-084-00412-800423,133869.046875,25810.337890625,0.09466182440519333,0.11945340782403946,0.0,0.0,1.0,1.0
11-06-085-00414-800424,148006.109375,31820.103515625,0.020406313240528107,0.031017594039440155,0.0,0.0,1.0,1.0
11-06-085-00414-800425,152365.578125,31588.486328125,0.03765002265572548,0.05304662138223648,0.0,0.0,1.0,1.0
11-06-085-00415-800426,144582.171875,26713.51953125,0.05222098529338837,0.07363477349281311,0.0,0.0,1.0,1.0
11-06-086-00416-800427,141778.65625,27782.265625,0.07311761379241943,0.09701307117938995,0.0,0.0,1.0,1.0
11-06-086-00416-800428,128041.1328125,23399.2421875,0.13411396741867065,0.17119437456130981,0.0,0.0,1.0,1.0
11-06-086-00417-800429,187063.65625,47038.40234375,0.016431845724582672,0.02221674844622612,0.0,0.0,1.0,1.0
11-06-086-00418-800430,132672.125,25676.650390625,0.06047423928976059,0.0890481099486351,0.0,0.0,1.0,1.0
11-06-086-00420-800431,136652.28125,26380.650390625,0.08657341450452805,0.11115903407335281,0.0,0.0,1.0,1.0
11-06-087-00421-800432,137392.296875,25973.02734375,0.083974689245224,0.11310643702745438,0.0,0.0,1.0,1.0
11-06-087-00422-800433,127999.1640625,22856.541015625,0.1493512988090515,0.19758343696594238,0.0,0.0,1.0,1.0
11-06-087-00423-800434,113255.7265625,19442.095703125,0.2692026197910309,0.3143623471260071,0.0,0.0,1.0,1.0
11-06-087-00424-800435,115455.8671875,18880.6171875,0.25891417264938354,0.30394792556762695,0.0,0.0,1.0,1.0
11-06-088-00425-800436,156575.78125,42765.5234375,0.035436321049928665,0.047366928309202194,0.0,0.0,1.0,1.0
11-06-089-00427-800437,156189.109375,29405.6796875,0.07956284284591675,0.09667827188968658,0.0,0.0,1.0,1.0
11-06-089-00428-800438,133642.09375,23338.7421875,0.12144836783409119,0.1473492681980133,0.0,0.0,1.0,1.0
11-06-089-00429-800439,172374.671875,28740.3828125,0.12357787042856216,0.1618281751871109,0.0,0.0,1.0,1.0
11-06-089-00429-800440,132166.609375,23419.67578125,0.16173788905143738,0.19567112624645233,0.0,0.0,1.0,1.0
11-08-099-00457-800445,121469.015625,24629.630859375,0.16381782293319702,0.19180910289287567,0.0,0.0,1.0,1.0
